component_file,bad_value_found,replacement_value,route_profile_used,status
subagents/wf_023/wf_023_sub_agent.py,UNKNOWN_NEEDS_REVIEW,"inputs=[stage_execution_packet, component_control_packet, lineage_packet]; outputs=[component_result_packet, quality_report_packet, lineage_packet]",general_support_profile,REPAIRED
subagents/wf_100/wf_100_sub_agent.py,UNKNOWN_NEEDS_REVIEW,"inputs=[stage_execution_packet, component_control_packet, lineage_packet]; outputs=[component_result_packet, quality_report_packet, lineage_packet]",general_support_profile,REPAIRED
subagents/wf_200/wf_200_sub_agent.py,UNKNOWN_NEEDS_REVIEW,"inputs=[stage_execution_packet, component_control_packet, lineage_packet]; outputs=[component_result_packet, quality_report_packet, lineage_packet]",general_support_profile,REPAIRED
subagents/wf_300/wf_300_sub_agent.py,UNKNOWN_NEEDS_REVIEW,"inputs=[stage_execution_packet, component_control_packet, lineage_packet]; outputs=[component_result_packet, quality_report_packet, lineage_packet]",general_support_profile,REPAIRED
subagents/wf_400/wf_400_sub_agent.py,UNKNOWN_NEEDS_REVIEW,"inputs=[stage_execution_packet, component_control_packet, lineage_packet]; outputs=[component_result_packet, quality_report_packet, lineage_packet]",general_support_profile,REPAIRED
subagents/wf_500/wf_500_sub_agent.py,UNKNOWN_NEEDS_REVIEW,"inputs=[stage_execution_packet, component_control_packet, lineage_packet]; outputs=[component_result_packet, quality_report_packet, lineage_packet]",general_support_profile,REPAIRED
subagents/wf_600/wf_600_sub_agent.py,UNKNOWN_NEEDS_REVIEW,"inputs=[stage_execution_packet, component_control_packet, lineage_packet]; outputs=[component_result_packet, quality_report_packet, lineage_packet]",general_support_profile,REPAIRED
subagents/wf_900/wf_900_sub_agent.py,UNKNOWN_NEEDS_REVIEW,"inputs=[stage_execution_packet, component_control_packet, lineage_packet]; outputs=[component_result_packet, quality_report_packet, lineage_packet]",general_support_profile,REPAIRED
skills/SKILL_DNA_UPGRADE_TEMPLATE.md,TEMPLATE_ONLY_SHALLOW,"inputs=[lineage_packet, approval_packet, media_quality_gate_packet]; outputs=[approval_packet, execution_authorization_packet]",approval_gate_profile,REPAIRED
skills/analytics/E-601-performance-analyst.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/analytics/E-601-performance-analyst.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/analytics/E-602-feedback-analyst.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/analytics/E-602-feedback-analyst.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/analytics/E-603-evolution-strategist.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/analytics/E-603-evolution-strategist.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/autonomous_loop/M-091-lip-sync-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[script_segment_packet, visual_context_packet, video_context_packet]; outputs=[video_context_packet, editing_timeline_packet, provider_handoff_packet]",video_context_profile,REPAIRED
skills/autonomous_loop/M-091-lip-sync-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/autonomous_loop/M-091-m-091-execution-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[script_segment_packet, visual_context_packet, video_context_packet]; outputs=[video_context_packet, editing_timeline_packet, provider_handoff_packet]",video_context_profile,REPAIRED
skills/autonomous_loop/M-092-avatar-rendering-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[script_segment_packet, visual_context_packet, video_context_packet]; outputs=[video_context_packet, editing_timeline_packet, provider_handoff_packet]",video_context_profile,REPAIRED
skills/autonomous_loop/M-092-avatar-rendering-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/autonomous_loop/M-093-visual-effects-engine.py,TEMPLATE_ONLY_SHALLOW,"inputs=[script_segment_packet, visual_context_packet, video_context_packet]; outputs=[video_context_packet, editing_timeline_packet, provider_handoff_packet]",video_context_profile,REPAIRED
skills/autonomous_loop/M-093-visual-effects-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/autonomous_loop/M-094-color-grading-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[script_segment_packet, visual_context_packet, video_context_packet]; outputs=[video_context_packet, editing_timeline_packet, provider_handoff_packet]",video_context_profile,REPAIRED
skills/autonomous_loop/M-094-color-grading-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/autonomous_loop/M-095-motion-graphics-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[script_segment_packet, visual_context_packet, video_context_packet]; outputs=[video_context_packet, editing_timeline_packet, provider_handoff_packet]",video_context_profile,REPAIRED
skills/autonomous_loop/M-095-motion-graphics-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/autonomous_loop/M-096-transition-designer.py,UNKNOWN_NEEDS_REVIEW,"inputs=[script_segment_packet, visual_context_packet, video_context_packet]; outputs=[video_context_packet, editing_timeline_packet, provider_handoff_packet]",video_context_profile,REPAIRED
skills/autonomous_loop/M-096-transition-designer.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/autonomous_loop/M-097-pacing-optimizer.py,UNKNOWN_NEEDS_REVIEW,"inputs=[debate_critique_packet, critique_delta_packet, script_v1_packet]; outputs=[refinement_delta_packet, final_script_packet, script_segment_packet]",script_refinement_profile,REPAIRED
skills/autonomous_loop/M-097-pacing-optimizer.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/autonomous_loop/M-098-final-edit-compiler.py,TEMPLATE_ONLY_SHALLOW,"inputs=[script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet]; outputs=[editing_timeline_packet, platform_content_package_packet, media_quality_gate_packet]",editing_packaging_profile,REPAIRED
skills/autonomous_loop/M-098-final-edit-compiler.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/autonomous_loop/M-099-quality-assurance-engine.py,TEMPLATE_ONLY_SHALLOW,"inputs=[script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, provider_handoff_packet]; outputs=[media_quality_gate_packet, lineage_packet]",media_quality_gate_profile,REPAIRED
skills/autonomous_loop/M-099-quality-assurance-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/autonomous_loop/M-100-safety-compliance-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, provider_handoff_packet]; outputs=[media_quality_gate_packet, lineage_packet]",media_quality_gate_profile,REPAIRED
skills/autonomous_loop/M-100-safety-compliance-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/autonomous_loop/M-101-decision-board.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/autonomous_loop/M-101-decision-board.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/autonomous_loop/M-102-escalation-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/autonomous_loop/M-102-escalation-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/autonomous_loop/M-103-strategic-alignment-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/autonomous_loop/M-103-strategic-alignment-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/autonomous_loop/M-104-executive-review-system.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/autonomous_loop/M-104-executive-review-system.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/autonomous_loop/M-105-publishing-engine.py,TEMPLATE_ONLY_SHALLOW,"inputs=[script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet]; outputs=[editing_timeline_packet, platform_content_package_packet, media_quality_gate_packet]",editing_packaging_profile,REPAIRED
skills/autonomous_loop/M-105-publishing-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/autonomous_loop/M-106-upload-verification.py,UNKNOWN_NEEDS_REVIEW,"inputs=[script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet]; outputs=[editing_timeline_packet, platform_content_package_packet, media_quality_gate_packet]",editing_packaging_profile,REPAIRED
skills/autonomous_loop/M-106-upload-verification.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/autonomous_loop/M-107-algorithm-kickstart-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/autonomous_loop/M-107-algorithm-kickstart-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/autonomous_loop/M-108-engagement-booster.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/autonomous_loop/M-108-engagement-booster.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/autonomous_loop/M-109-comment-analyzer.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/autonomous_loop/M-109-comment-analyzer.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/autonomous_loop/M-110-reputation-monitor.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/autonomous_loop/M-110-reputation-monitor.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/autonomous_loop/M-111-feedback-learning-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/autonomous_loop/M-111-feedback-learning-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/autonomous_loop/M-112-strategy-refinement-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[debate_critique_packet, critique_delta_packet, script_v1_packet]; outputs=[refinement_delta_packet, final_script_packet, script_segment_packet]",script_refinement_profile,REPAIRED
skills/autonomous_loop/M-112-strategy-refinement-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/autonomous_loop/M-113-empire-growth-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/autonomous_loop/M-113-empire-growth-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/autonomous_loop/M-114-resource-expansion-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/autonomous_loop/M-114-resource-expansion-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/autonomous_loop/M-115-automation-expansion-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/autonomous_loop/M-115-automation-expansion-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/autonomous_loop/M-116-skill-evolution-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/autonomous_loop/M-116-skill-evolution-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/autonomous_loop/M-117-intelligence-upgrade-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/autonomous_loop/M-117-intelligence-upgrade-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/autonomous_loop/M-118-empire-security-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/autonomous_loop/M-118-empire-security-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/autonomous_loop/M-119-redundancy-system.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/autonomous_loop/M-119-redundancy-system.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/autonomous_loop/M-120-supreme-orchestrator.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/autonomous_loop/M-120-supreme-orchestrator.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/context_engineering/P-301-execution-context-engineer.py,TEMPLATE_ONLY_SHALLOW,"inputs=[final_script_packet, script_segment_packet, research_brief_packet]; outputs=[voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, provider_handoff_packet]",context_engineering_profile,REPAIRED
skills/context_engineering/P-301-execution-context-engineer.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[final_script_packet, script_segment_packet, research_brief_packet]; outputs=[voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, provider_handoff_packet]",context_engineering_profile,REPAIRED
skills/context_engineering/P-302-platform-format-specialist.py,TEMPLATE_ONLY_SHALLOW,"inputs=[final_script_packet, script_segment_packet, research_brief_packet]; outputs=[voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, provider_handoff_packet]",context_engineering_profile,REPAIRED
skills/context_engineering/P-302-platform-format-specialist.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[final_script_packet, script_segment_packet, research_brief_packet]; outputs=[voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, provider_handoff_packet]",context_engineering_profile,REPAIRED
skills/context_engineering/P-303-asset-brief-creator.py,TEMPLATE_ONLY_SHALLOW,"inputs=[final_script_packet, script_segment_packet, research_brief_packet]; outputs=[voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, provider_handoff_packet]",context_engineering_profile,REPAIRED
skills/context_engineering/P-303-asset-brief-creator.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[final_script_packet, script_segment_packet, research_brief_packet]; outputs=[voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, provider_handoff_packet]",context_engineering_profile,REPAIRED
skills/context_engineering/P-304-lineage-chain-validator.py,TEMPLATE_ONLY_SHALLOW,"inputs=[final_script_packet, script_segment_packet, research_brief_packet]; outputs=[voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, provider_handoff_packet]",context_engineering_profile,REPAIRED
skills/context_engineering/P-304-lineage-chain-validator.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[final_script_packet, script_segment_packet, research_brief_packet]; outputs=[voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, provider_handoff_packet]",context_engineering_profile,REPAIRED
skills/context_engineering/P-305-context-packet-finalizer.py,TEMPLATE_ONLY_SHALLOW,"inputs=[final_script_packet, script_segment_packet, research_brief_packet]; outputs=[voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, provider_handoff_packet]",context_engineering_profile,REPAIRED
skills/context_engineering/P-305-context-packet-finalizer.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[final_script_packet, script_segment_packet, research_brief_packet]; outputs=[voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, provider_handoff_packet]",context_engineering_profile,REPAIRED
skills/governance/M-181-innovation-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, provider_handoff_packet]; outputs=[media_quality_gate_packet, lineage_packet]",media_quality_gate_profile,REPAIRED
skills/governance/M-181-innovation-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/governance/M-182-collaboration-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, provider_handoff_packet]; outputs=[media_quality_gate_packet, lineage_packet]",media_quality_gate_profile,REPAIRED
skills/governance/M-182-collaboration-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/intelligence/M-001-intent-cortex.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/intelligence/M-001-intent-cortex.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/intelligence/M-002-context-analyzer.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/intelligence/M-002-context-analyzer.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/media_audio/M-231-voiceover-direction-script.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/media_audio/M-232-sound-design-brief.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/media_audio/M-233-music-selection-advisor.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/media_audio/M-234-podcast-audio-optimization.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/media_audio/M-235-acoustic-environment-analyzer.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/media_audio/M-236-noise-reduction-strategy.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/media_audio/M-237-audio-levels-normalization.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/media_audio/M-238-compression-eq-specifications.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/media_audio/M-239-reverb-effects-designer.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/media_audio/M-240-audio-mixing-guide.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/media_audio/M-241-mastering-specifications.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/media_audio/M-242-podcast-intro-outro-designer.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/media_audio/M-243-audio-transitions-optimizer.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/media_audio/M-244-transcript-generator.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/media_audio/M-245-accessibility-audio-description.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/media_graphics/M-201-visual-design-brief-generator.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/media_graphics/M-202-color-palette-optimizer.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/media_graphics/M-203-typography-selector.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/media_graphics/M-204-layout-composition-strategist.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/media_graphics/M-205-icon-illustration-mapper.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
