file_path,change_state,category,notes
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/media_quality_gate_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/media_quality_gate_validate_veins.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/media_quality_gate_validate_veins.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/music_sfx_context_dry_run_flow.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/music_sfx_context_dry_run_flow.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/music_sfx_context_validate_packets.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/music_sfx_context_validate_packets.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/music_sfx_context_validate_route.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/music_sfx_context_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/music_sfx_context_validate_veins.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/music_sfx_context_validate_veins.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/operator_packet_test.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/operator_packet_test.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/operator_packet_test.stderr.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/preflight.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/preflight.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/provider_handoff_dry_run_flow.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/provider_handoff_dry_run_flow.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/provider_handoff_validate_packets.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/provider_handoff_validate_packets.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/provider_handoff_validate_route.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/provider_handoff_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/provider_handoff_validate_veins.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/provider_handoff_validate_veins.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/research_synthesis_dry_run_flow.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/research_synthesis_dry_run_flow.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/research_synthesis_validate_packets.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/research_synthesis_validate_packets.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/research_synthesis_validate_route.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/research_synthesis_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/research_synthesis_validate_veins.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/research_synthesis_validate_veins.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/runtime_test_output.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/runtime_test_output.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/script_debate_dry_run_flow.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/script_debate_dry_run_flow.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/script_debate_validate_packets.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/script_debate_validate_packets.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/script_debate_validate_route.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/script_debate_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/script_debate_validate_veins.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/script_debate_validate_veins.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/script_generation_dry_run_flow.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/script_generation_dry_run_flow.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/script_generation_validate_packets.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/script_generation_validate_packets.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/script_generation_validate_route.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/script_generation_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/script_generation_validate_veins.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/script_generation_validate_veins.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/script_refinement_dry_run_flow.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/script_refinement_dry_run_flow.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/script_refinement_validate_packets.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/script_refinement_validate_packets.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/script_refinement_validate_route.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/script_refinement_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/script_refinement_validate_veins.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/script_refinement_validate_veins.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/topic_discovery_dry_run_flow.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/topic_discovery_dry_run_flow.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/topic_discovery_validate_packets.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/topic_discovery_validate_packets.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/topic_discovery_validate_route.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/topic_discovery_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/topic_discovery_validate_veins.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/topic_discovery_validate_veins.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/validate-lifecycle.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/validate-lifecycle.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/validate-provider-boundary.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/validate-provider-boundary.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/video_context_dry_run_flow.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/video_context_dry_run_flow.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/video_context_validate_packets.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/video_context_validate_packets.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/video_context_validate_route.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/video_context_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/video_context_validate_veins.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/video_context_validate_veins.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/visual_context_dry_run_flow.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/visual_context_dry_run_flow.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/visual_context_validate_packets.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/visual_context_validate_packets.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/visual_context_validate_route.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/visual_context_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/visual_context_validate_veins.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/visual_context_validate_veins.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/voice_context_dry_run_flow.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/voice_context_dry_run_flow.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/voice_context_validate_packets.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/voice_context_validate_packets.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/voice_context_validate_route.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/voice_context_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/voice_context_validate_veins.exit.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/command_outputs/voice_context_validate_veins.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/component_lifecycle_correction_table.csv,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/duplicate_candidate_activation_audit.csv,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/full_route_command_suite_results.csv,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/full_route_command_suite_summary.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/mac_06_2g_summary.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/postpatch_2f_v2_recheck.md,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/prepatch_diff.patch,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/prepatch_diff_stat.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/prepatch_status.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/route_dag_completion_table.csv,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/unknown_281_final_lifecycle_decision.csv,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/validator_fixture_closure_table.csv,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2g_dag_fixture_lifecycle_closure/validator_fixture_summary.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/MAC_06_2H_ZERO_TRUST_COMMIT_READINESS_REPORT.md,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/approval_dry_run_flow.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/approval_validate_packets.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/approval_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/approval_validate_veins.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/context_engineering_dry_run_flow.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/context_engineering_validate_packets.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/context_engineering_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/context_engineering_validate_veins.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/editing_packaging_dry_run_flow.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/editing_packaging_validate_packets.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/editing_packaging_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/editing_packaging_validate_veins.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/final_script_shaping_dry_run_flow.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/final_script_shaping_validate_packets.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/final_script_shaping_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/final_script_shaping_validate_veins.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/lineage_dry_run_flow.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/lineage_validate_packets.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/lineage_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/lineage_validate_veins.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/media_quality_gate_dry_run_flow.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/media_quality_gate_validate_packets.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/media_quality_gate_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/media_quality_gate_validate_veins.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/music_sfx_context_dry_run_flow.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/music_sfx_context_validate_packets.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/music_sfx_context_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/music_sfx_context_validate_veins.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/preflight.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/provider_handoff_dry_run_flow.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/provider_handoff_validate_packets.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/provider_handoff_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/provider_handoff_validate_veins.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/research_synthesis_dry_run_flow.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/research_synthesis_validate_packets.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/research_synthesis_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/research_synthesis_validate_veins.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/runtime_test_output.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/script_debate_dry_run_flow.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/script_debate_validate_packets.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/script_debate_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/script_debate_validate_veins.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/script_generation_dry_run_flow.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/script_generation_validate_packets.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/script_generation_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/script_generation_validate_veins.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/script_refinement_dry_run_flow.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/script_refinement_validate_packets.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2h_zero_trust_commit_readiness/command_outputs/script_refinement_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
