registry_file,old_reference,new_reference,old_exists,new_exists,action,reason,evidence_source,status
registries/agent_runtime_selection_index.yaml,agents/Policy_Legality Gate | Governance Enforcement.md,agents/Policy_Legality Gate | Governance Enforcement.md,false,false,DISABLED_MISSING_FILE,No obvious existing Python agent replacement found; entry left non-active.,MAC-06.1P-A/P-B CHAIN-003,DISABLED_MISSING_FILE
registries/agent_runtime_selection_index.yaml,agents/agent_governance_002.md,agents/agent_governance_002/agent_governance_002_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/AgentGovernance002Agent.md,agents/agent_governance_002/agent_governance_002_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/agent_governance_003.md,agents/agent_governance_003/agent_governance_003_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/AgentGovernance003Agent.md,agents/agent_governance_003/agent_governance_003_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/agent_governance_004.md,agents/agent_governance_004/agent_governance_004_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/AgentGovernance004Agent.md,agents/agent_governance_004/agent_governance_004_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/agent_governance_005.md,agents/agent_governance_005/agent_governance_005_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/AgentGovernance005Agent.md,agents/agent_governance_005/agent_governance_005_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/agent_governance_006.md,agents/agent_governance_006/agent_governance_006_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/AgentGovernance006Agent.md,agents/agent_governance_006/agent_governance_006_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/agent_governance_007.md,agents/agent_governance_007/agent_governance_007_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/AgentGovernance007Agent.md,agents/agent_governance_007/agent_governance_007_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/agent_governance_008.md,agents/agent_governance_008/agent_governance_008_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/AgentGovernance008Agent.md,agents/agent_governance_008/agent_governance_008_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/agent_governance_009.md,agents/agent_governance_009/agent_governance_009_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/AgentGovernance009Agent.md,agents/agent_governance_009/agent_governance_009_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/agent_governance_010.md,agents/agent_governance_010/agent_governance_010_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/AgentGovernance010Agent.md,agents/agent_governance_010/agent_governance_010_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/agent_kernel_001.md,agents/agent_kernel_001/agent_kernel_001_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/AgentKernel001Agent.md,agents/agent_kernel_001/agent_kernel_001_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/kernel.md,agents/kernel.md,false,false,DISABLED_MISSING_FILE,No obvious existing Python agent replacement found; entry left non-active.,MAC-06.1P-A/P-B CHAIN-003,DISABLED_MISSING_FILE
registries/agent_runtime_selection_index.yaml,agents/Orchestrator | Decision Arbiter | Multi-Domain Controller.md,agents/Orchestrator | Decision Arbiter | Multi-Domain Controller.md,false,false,DISABLED_MISSING_FILE,No obvious existing Python agent replacement found; entry left non-active.,MAC-06.1P-A/P-B CHAIN-003,DISABLED_MISSING_FILE
registries/agent_runtime_selection_index.yaml,agents/agent_kernel_002.md,agents/agent_kernel_002/agent_kernel_002_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/AgentKernel002Agent.md,agents/agent_kernel_002/agent_kernel_002_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/agent_kernel_003.md,agents/agent_kernel_003/agent_kernel_003_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/AgentKernel003Agent.md,agents/agent_kernel_003/agent_kernel_003_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/agent_kernel_004.md,agents/agent_kernel_004/agent_kernel_004_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/AgentKernel004Agent.md,agents/agent_kernel_004/agent_kernel_004_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/agent_kernel_005.md,agents/agent_kernel_005/agent_kernel_005_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/AgentKernel005Agent.md,agents/agent_kernel_005/agent_kernel_005_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/agent_kernel_006.md,agents/agent_kernel_006/agent_kernel_006_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/AgentKernel006Agent.md,agents/agent_kernel_006/agent_kernel_006_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/agent_kernel_007.md,agents/agent_kernel_007/agent_kernel_007_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/AgentKernel007Agent.md,agents/agent_kernel_007/agent_kernel_007_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/agent_kernel_008.md,agents/agent_kernel_008/agent_kernel_008_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/AgentKernel008Agent.md,agents/agent_kernel_008/agent_kernel_008_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/agent_kernel_009.md,agents/agent_kernel_009/agent_kernel_009_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/AgentKernel009Agent.md,agents/agent_kernel_009/agent_kernel_009_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/agent_kernel_010.md,agents/agent_kernel_010/agent_kernel_010_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/AgentKernel010Agent.md,agents/agent_kernel_010/agent_kernel_010_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/agent_kernel_011.md,agents/agent_kernel_011/agent_kernel_011_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/AgentKernel011Agent.md,agents/agent_kernel_011/agent_kernel_011_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/agent_kernel_012.md,agents/agent_kernel_012/agent_kernel_012_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/AgentKernel012Agent.md,agents/agent_kernel_012/agent_kernel_012_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/agent_media_001.md,agents/agent_media_001/agent_media_001_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/AgentMedia001Agent.md,agents/agent_media_001/agent_media_001_agent.py,false,true,REPAIRED_PATH,Stale agents/*.md path mapped to existing Python agent file by slug/class match.,MAC-06.1P-A/P-B CHAIN-003,PASS
registries/agent_runtime_selection_index.yaml,agents/media.md,agents/media.md,false,false,DISABLED_MISSING_FILE,No obvious existing Python agent replacement found; entry left non-active.,MAC-06.1P-A/P-B CHAIN-003,DISABLED_MISSING_FILE
registries/agent_runtime_selection_index.yaml,agents/Visual Production | Creative Visualization.md,agents/Visual Production | Creative Visualization.md,false,false,DISABLED_MISSING_FILE,No obvious existing Python agent replacement found; entry left non-active.,MAC-06.1P-A/P-B CHAIN-003,DISABLED_MISSING_FILE
agents/AGENT_RUNTIME_REGISTRY.yaml,agents/maya/maya_agent.py,agents/maya/maya_agent.py,false,false,DISABLED_MISSING_FILE,No agents/maya/maya_agent.py exists; no direct replacement found.,MAC-06.1P-A/P-B CHAIN-005,DISABLED_MISSING_FILE
registries/agent_class_matrix.json,agents/maya/maya_agent.py,agents/maya/maya_agent.py,false,false,DISABLED_MISSING_FILE,No agents/maya/maya_agent.py exists; object retained but disabled.,MAC-06.1P-A/P-B CHAIN-005,DISABLED_MISSING_FILE
