file_path,classification,reason,allowlisted_runtime_file,keyword_candidate_reviewed
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1e_final_evidence_audit/BT_001_TO_BT_060_EXECUTION_STATUS.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1e_final_evidence_audit/CODEX_SKILLS_CONTENT_PROOF.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1e_final_evidence_audit/CRITICAL_REGISTRY_CONTENT_PROOF.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1e_final_evidence_audit/EVIDENCE_MANIFEST.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1e_final_evidence_audit/MAC_06_1E_FINAL_EVIDENCE_AUDIT_REPORT.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1e_final_evidence_audit/PATH_AND_REFERENCE_AUDIT.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1e_final_evidence_audit/VALIDATOR_CONTENT_PROOF.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1e_final_evidence_audit/VALIDATOR_FIXTURE_TEST_RESULT.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1f_plain_layman_trigger_failure/LOCAL_REPO_TRIGGER_SIMULATION.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1f_plain_layman_trigger_failure/MAC_06_1F_BOOT_SIGNATURE_HARDENING_PATCH_RESULT.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1f_plain_layman_trigger_failure/MAC_06_1F_TRIGGER_FAILURE_INCIDENT_REPORT.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1f_plain_layman_trigger_failure/PATCH_PROPOSAL.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1f_plain_layman_trigger_failure/VALIDATOR_BOOT_SIGNATURE_TEST_RESULT.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1f_plain_layman_trigger_failure/validator_fixture_outputs/fail_generic_output.txt,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1f_plain_layman_trigger_failure/validator_fixture_outputs/fail_no_boot_signature.txt,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1f_plain_layman_trigger_failure/validator_fixture_outputs/partial_missing_agent_index.txt,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1f_plain_layman_trigger_failure/validator_fixture_outputs/partial_missing_content_engineering.txt,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1f_plain_layman_trigger_failure/validator_fixture_outputs/pass_minimal_complete.txt,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1g_cloud_trigger_failure_escalation/CODEX_CLOUD_COMPATIBILITY_TEST_PROTOCOL.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1g_cloud_trigger_failure_escalation/LOCAL_REPO_CONTROLLED_REPRODUCTION.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1g_cloud_trigger_failure_escalation/LOCAL_REPRODUCTION_VALIDATOR_RESULT.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1g_cloud_trigger_failure_escalation/MAC_06_1G_ACTIVE_WIRING_REPAIR_REPORT.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1g_cloud_trigger_failure_escalation/MAC_06_1G_CLOUD_TRIGGER_FAILURE_ESCALATION_REPORT.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1g_cloud_trigger_failure_escalation/MAC_06_1G_RESULT_REPORT.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1i_task_router_consumption_enforcement/MAC_06_1I_SHALLOW_ROUTING_FAILURE_REPORT.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1i_task_router_consumption_enforcement/MAC_06_1I_TASK_ROUTER_CONSUMPTION_PATCH_REPORT.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1i_task_router_consumption_enforcement/ROUTING_INTEGRITY_DEEP_AUDIT.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1i_task_router_consumption_enforcement/TASK_INTENT_ROUTING_MATRIX_CONTENT_PROOF.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1i_task_router_consumption_enforcement/VALIDATOR_ROUTING_CONSUMPTION_PROOF.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1j_task_execution_lock_enforcement/MAC_06_1J_K_DUAL_FAILURE_AND_REPO_SCOPE_REPORT.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1j_task_execution_lock_enforcement/MAC_06_1J_K_REMOTE_FILE_PRESENCE_AUDIT.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1j_task_execution_lock_enforcement/MAC_06_1J_K_ROUTE_SCOPE_LOCK_PATCH_REPORT.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1j_task_execution_lock_enforcement/ROUTE_SCOPE_AND_MANIFEST_PROOF.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1l_bootstrap_persistence_failure/MAC_06_1L_BOOTSTRAP_PERSISTENCE_FAILURE_REPORT.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1m_shadow_task_execution_wrapper/MAC_06_1M_SHADOW_TASK_EXECUTION_WRAPPER_REPORT.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1m_shadow_task_execution_wrapper/MAC_06_1M_WRAPPER_REQUIRED_MODE_LIVE_TEST_RESULT.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1n_source_breadth_rule_evidence_hardening/MAC_06_1N_BACKLOG.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1n_source_breadth_rule_evidence_hardening/MAC_06_1N_SOURCE_BREADTH_RULE_EVIDENCE_HARDENING_REPORT.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1n_source_breadth_rule_evidence_hardening/MAC_06_1N_WRAPPER_REQUIRED_MODE_LIVE_TEST_RESULT.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_multi_agent_review_lane/mac_06_1o_layman_command_gateway/MAC_06_1O_LAYMAN_COMMAND_GATEWAY_REPORT.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_06_provider_execution_later/MAC_06_PROVIDER_EXECUTION_LATER.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_07_readiness_and_onboarding_seal/MAC_07_READINESS_SEAL_PLAN.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_07_readiness_and_onboarding_seal/MAC_ONBOARDING_READINESS_GATES.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_07_readiness_and_onboarding_seal/MAC_PHASE_DEPENDENCY_MATRIX.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_07_readiness_and_onboarding_seal/MAC_REMAINING_PHASE_MASTER_ROADMAP.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/mac_phase_07_readiness_and_onboarding_seal/MAC_REMAINING_PHASE_ROADMAP_RESULT.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
deployment/proofs/MAC_06_SCRIPT_GENERATION_PROOF_MATRIX.md,TEST_ONLY,test or acceptance evidence; validates behavior but does not execute it,false,true
deployment/proofs/MAC_06_SCRIPT_MEDIA_FACTORY_ACCEPTANCE_TESTS.md,TEST_ONLY,test or acceptance evidence; validates behavior but does not execute it,false,true
directors/DIRECTORS_05_TO_30_COMPLETE_SPECS.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
directors/DIRECTORS_COMPLETE_REGISTRY.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
directors/DIRECTOR_REGISTRY_MANIFEST.yaml,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
directors/cinematic/garuda.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
directors/cinematic/garuda_varuna_indra_summary.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
directors/cinematic/hanuman.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
directors/cinematic/indra.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
directors/cinematic/nataraja.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
directors/cinematic/varuna.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
directors/distribution/kama.md,ACTIVE_RUNTIME_ENFORCEMENT,selected script-route propagation allowlist,true,true
directors/distribution/saraswati.md,ACTIVE_RUNTIME_ENFORCEMENT,selected script-route propagation allowlist,true,true
directors/kernel/aruna.md,ACTIVE_RUNTIME_ENFORCEMENT,selected script-route propagation allowlist,true,true
directors/kernel/kubera.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
directors/kernel/yama.md,ACTIVE_RUNTIME_ENFORCEMENT,selected script-route propagation allowlist,true,true
directors/production/agni.md,ACTIVE_RUNTIME_ENFORCEMENT,selected script-route propagation allowlist,true,true
directors/production/arjuna.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
directors/production/maya.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
directors/production/tumburu.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
directors/production/vishwakarma.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
directors/research/agastya.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
directors/research/ganesha.md,ACTIVE_RUNTIME_ENFORCEMENT,selected script-route propagation allowlist,true,true
directors/research/parashara.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
directors/research/valmiki.md,ACTIVE_RUNTIME_ENFORCEMENT,selected script-route propagation allowlist,true,true
directors/research/vyasa.md,ACTIVE_RUNTIME_ENFORCEMENT,selected script-route propagation allowlist,true,true
directors/strategy/chanakya.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
directors/strategy/durga.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
directors/strategy/narada.md,ACTIVE_RUNTIME_ENFORCEMENT,selected script-route propagation allowlist,true,true
directors/strategy/ravana.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
directors/strategy/yudhishthira.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
directors/supreme_vision/brahma.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
directors/supreme_vision/krishna.md,ACTIVE_RUNTIME_ENFORCEMENT,selected script-route propagation allowlist,true,true
directors/supreme_vision/shakti.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
directors/supreme_vision/shiva.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
directors/supreme_vision/vishnu.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
docs/00-project-state/current-deployment-stage.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/00-project-state/phase1-repair-issue-pack.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/00-project-state/task-proposals-2026-04-15.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/01-architecture/akasha_knowledge_plane_law.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/01-architecture/canonical_authority_precedence.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/01-architecture/dashboard_contract_pack_law.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/01-architecture/dossier-mutation-law.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/01-architecture/founder_creator_mode_law.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/01-architecture/mission_control_chronos_law.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/01-architecture/prompt_registry_interlock_law.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/01-architecture/provider_auth_callback_closure_law.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/01-architecture/repo-runtime-boundary.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/01-architecture/repository-estate-overview.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/01-architecture/skill_loader_repo_contract.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/01-architecture/windows_macos_portability_law.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/01-architecture/worker_router_law.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/01-architecture/workflow-promotion-law.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/03-deployment/hybrid-github-local-sync-model.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/03-deployment/import-export-runbook.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/03-deployment/n8n-data-tables-setup.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/03-deployment/provider-quota-threshold-policy.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/03-deployment/repo-to-n8n-integration-bridge.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/03-deployment/secret-rotation-policy.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/03-deployment/windows-local-bootstrap.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/03-deployment/windows-local-repo-read-strategy.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/DEPLOYMENT_REQUIREMENTS.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/GAP_CLOSURE_FINAL_REPORT.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/PROD-01-B_FINAL_PHASE_REPORT.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/PROD-01_COMMAND_ATLAS.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/PROD-01_DECISION_AND_REFERENCE_MATRICES.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/PROD-01_DIRECTOR_AGENT_SKILL_OPERATIONS.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/PROD-01_MASTER_OPERATOR_HANDBOOK.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/PROD-01_MODES_MODULES_TASKS_REFERENCE.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/PROD-01_MODES_MODULES_TASKS_RUNBOOK.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/PROD-01_OPERATING_METHODS_6_SURFACES.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/PROD-01_TROUBLESHOOTING_AND_RECOVERY.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/PROD-03_PROVIDER_BRIDGE_AND_MEDIA_MODES_ROADMAP.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/PROD-04_N8N_NATIVE_AGENTS_AND_CREDENTIALS_PLAN.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/PROD-04_PENDING_MODULES_MASTER_LEDGER.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/PROD-05_PROVIDER_BRIDGE_IMPLEMENTATION_BACKLOG.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/PROD-06_FUTURE_GUI_MULTI_CHANNEL_SCHEDULER_ROADMAP.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/PROD_ROADMAP_PHASES_02_TO_07.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/n8n/WF-901_CONTROLLED_ERROR_TEST.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/n8n/WORKFLOW_DEPLOYMENT_MAP_PHASE1.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/operator/CLOUD_INTELLIGENCE_PROVIDER_PROOF_20260511.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/operator/DIRECT_OLLAMA_OPERATOR_METHOD_PRODUCTION_TEST_20260507.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/operator/FINAL_CREATOR_OUTPUT_MATERIALIZATION_TEST_20260511.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/operator/LOCAL_OLLAMA_MODEL_BRAIN_SMOKE_TEST_20260507.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/operator/OPENWEBUI_DIRECT_COMMAND_SURFACE_20260510.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/operator/OPENWEBUI_PRODUCTION_LLM_PROVIDER_PLAN_20260510.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/operator/OPEN_WEBUI_INTEGRATION_SETUP.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/operator/OPEN_WEBUI_REALTIME_SURFACE_TEST_20260510.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/operator/OPERATOR_ACCEPTANCE_TEST_REPORT.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/operator/OPERATOR_API_REFERENCE.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/operator/OPERATOR_SURFACE_PROOF_STATUS_20260510.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/operator/OPERATOR_USAGE_GUIDE.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/operator/PRODUCTION_OPERATOR_METHODS_SOURCE_OF_TRUTH_20260507.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/operator/REALTIME_DEPLOYMENT_OPERATOR_TEST_STATUS_20260507.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/operator/REALTIME_PROVIDER_ROUTER_PLAN_20260511.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/operator/SHADOW_OPERATOR_CORE_BUILD_REPORT.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/DOC_HARDENING_UPDATED_FILES_20260506.txt,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/FINAL_RECOVERY_BRANCH_STATUS_20260507.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/GIT_STAGING_AUDIT_20260510.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/GRAPH_PARITY_AUDIT_20260506_CURRENT/LIVE_EXECUTE_GRAPH.json,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/GRAPH_PARITY_AUDIT_20260506_CURRENT/LIVE_EXECUTE_GRAPH_ACTIVE_CANONICAL.json,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/GRAPH_PARITY_AUDIT_20260506_CURRENT/LIVE_ID_MAP_ACTIVE_CANONICAL.json,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/GRAPH_PARITY_AUDIT_20260506_CURRENT/LIVE_WORKFLOW_LIST.json,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/GRAPH_PARITY_AUDIT_20260506_CURRENT/REPO_EXECUTE_GRAPH_TARGETS.json,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/GRAPH_PARITY_AUDIT_20260506_CURRENT/REPO_EXECUTE_GRAPH_TARGETS_FILTERED.json,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/GRAPH_PARITY_AUDIT_20260506_CURRENT/REPO_VS_LIVE_REF_MATRIX.json,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/GRAPH_PARITY_AUDIT_20260506_CURRENT/REPO_VS_LIVE_REF_MATRIX_FILTERED.json,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/GRAPH_PARITY_AUDIT_20260506_CURRENT/tables.json,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/GRAPH_PARITY_AUDIT_20260506_CURRENT.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/OLD_REPO_REQUIREMENT_RECONCILIATION_20260510.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/PHASE_R6C_EXECUTE_REFERENCE_MAP_20260504_000420.csv,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/PHASE_R6C_WORKFLOW_ID_MAP_20260504_000420.csv,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/PHASE_R6C_WORKFLOW_ID_MAP_20260504_000420.json,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/PHASE_R8_INCIDENT_N8N_FOREGROUND_LOG_20260504_012529.txt,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/PRODUCTION_DOC_HARDENING_REPORT_20260506.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/PRODUCTION_MIGRATION_MANIFEST_20260510.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/PRODUCTION_PATH_LOCK_POLICY_20260510.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/PRODUCTION_REPO_DRIFT_AUDIT_20260510.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/R6B_FORENSIC_FINDINGS_20260503.txt,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/R6D_FINAL_REPORT.json,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/R6D_STEP5_DATABASE_VERIFICATION.json,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/R7_FINAL_REPORT.json,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/R8B_FINAL_REPORT_20260504.txt,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/R8B_FIX_DISCOVERY_REPORT_20260504.txt,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/R9F_BACKUP_20260504_132745/n8n_webhook_registry.yaml,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/R9F_BACKUP_20260504_143200/n8n_webhook_registry.yaml,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/R9F_OPERATOR_URL_RESOLUTION_FIXED_20260504.md,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/R9H_BACKUP_20260504_145100/WF-001-import.json,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/R9H_BACKUP_20260504_145100/WF-001.json,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/R9H_BACKUP_20260504_145100/WF-010.json,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/R9H_BACKUP_20260504_145100/WF-020.json,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/R9H_BACKUP_20260504_145100/WF-100.json,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/R9H_BACKUP_20260504_145100/WF-200.json,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
docs/recovery/R9J_D_N8N_START_LOG_20260504_143653.txt,HISTORICAL_DOC,operator or reference documentation; not an executable script actor,false,true
